boss_id,模式,内容,等级,目标层,Boss类型,Boss类型中文,移动类型,移动类型中文,Boss标识,QuestBoss名称,QuestBoss名称Key,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量,自定义参数1,自定义参数2,自定义参数3,自定义参数4,自定义参数5,自定义参数6
51011,Hard,TempleRaid_Extreme,11,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,1365000,735000,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:11 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:11 | Boss:1,1,5|20,2,5,20,,,,
51012,Hard,TempleRaid_Extreme,12,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,2047500,1102500,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:12 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:12 | Boss:1,1,5|20,2,5,20,,,,
51013,Hard,TempleRaid_Extreme,13,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,3074500,1655500,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:13 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:13 | Boss:1,1,5|20,2,5,20,,,,
51014,Hard,TempleRaid_Extreme,14,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,4615000,2485000,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:14 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:14 | Boss:1,1,5|20,2,5,20,,,,
51015,Hard,TempleRaid_Extreme,15,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,6922500,3727500,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:15 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:15 | Boss:1,1,5|20,2,5,20,,,,
51016,Hard,TempleRaid_Extreme,16,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,10387000,5593000,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:16 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:16 | Boss:1,1,5|20,2,5,20,,,,
51017,Hard,TempleRaid_Extreme,17,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,15580500,8389500,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:17 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:17 | Boss:1,1,5|20,2,5,20,,,,
51018,Hard,TempleRaid_Extreme,18,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,23374000,12586000,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:18 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:18 | Boss:1,1,5|20,2,5,20,,,,
51019,Hard,TempleRaid_Extreme,19,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,35061000,18879000,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:19 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:19 | Boss:1,1,5|20,2,5,20,,,,
51020,Hard,TempleRaid_Extreme,20,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,52591500,28318500,0,1.58,0,250,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:20 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:20 | Boss:1,1,5|20,2,5,20,,,,
51021,Hard,TempleRaid_Extreme,21,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,47331000,57849000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:21 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:21 | Boss:1,1,5|20,2,5,20,,,,
51022,Hard,TempleRaid_Extreme,22,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,61528500,75201500,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:22 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:22 | Boss:1,1,5|20,2,5,20,,,,
51023,Hard,TempleRaid_Extreme,23,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,79987500,97762500,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:23 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:23 | Boss:1,1,5|20,2,5,20,,,,
51024,Hard,TempleRaid_Extreme,24,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,103986000,127094000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:24 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:24 | Boss:1,1,5|20,2,5,20,,,,
51025,Hard,TempleRaid_Extreme,25,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,135180000,165220000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:25 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:25 | Boss:1,1,5|20,2,5,20,,,,
51026,Hard,TempleRaid_Extreme,26,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,175734000,214786000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:26 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:26 | Boss:1,1,5|20,2,5,20,,,,
51027,Hard,TempleRaid_Extreme,27,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,228456000,279224000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:27 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:27 | Boss:1,1,5|20,2,5,20,,,,
51028,Hard,TempleRaid_Extreme,28,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,296991000,362989000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:28 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:28 | Boss:1,1,5|20,2,5,20,,,,
51029,Hard,TempleRaid_Extreme,29,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,386086500,471883500,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:29 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:29 | Boss:1,1,5|20,2,5,20,,,,
51030,Hard,TempleRaid_Extreme,30,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,501912000,613448000,0,1.65,0,300,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:30 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:30 | Boss:1,1,5|20,2,5,20,,,,
51031,Hard,TempleRaid_Extreme,31,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,546525000,1014975000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:31 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:31 | Boss:1,1,5|20,2,5,20,,,,
51032,Hard,TempleRaid_Extreme,32,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,765135000,1420965000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:32 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:32 | Boss:1,1,5|20,2,5,20,,,,
51033,Hard,TempleRaid_Extreme,33,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,1071189000,1989351000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:33 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:33 | Boss:1,1,5|20,2,5,20,,,,
51034,Hard,TempleRaid_Extreme,34,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,1499666000,2785094000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:34 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:34 | Boss:1,1,5|20,2,5,20,,,,
51035,Hard,TempleRaid_Extreme,35,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,2099531000,3899129000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:35 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:35 | Boss:1,1,5|20,2,5,20,,,,
51036,Hard,TempleRaid_Extreme,36,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,2939342000,5458778000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:36 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:36 | Boss:1,1,5|20,2,5,20,,,,
51037,Hard,TempleRaid_Extreme,37,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,4115079500,7642290500,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:37 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:37 | Boss:1,1,5|20,2,5,20,,,,
51038,Hard,TempleRaid_Extreme,38,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,5761112000,10699208000,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:38 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:38 | Boss:1,1,5|20,2,5,20,,,,
51039,Hard,TempleRaid_Extreme,39,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,8065557500,14978892500,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:39 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:39 | Boss:1,1,5|20,2,5,20,,,,
51040,Hard,TempleRaid_Extreme,40,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,11291780500,20970449500,0,1.73,0,350,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:40 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:40 | Boss:1,1,5|20,2,5,20,,,,
51041,Hard,TempleRaid_Extreme,41,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,7291264000,29165056000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:41 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:41 | Boss:1,1,5|20,2,5,20,,,,
51042,Hard,TempleRaid_Extreme,42,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,8239128000,32956512000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:42 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:42 | Boss:1,1,5|20,2,5,20,,,,
51043,Hard,TempleRaid_Extreme,43,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,9310214000,37240856000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:43 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:43 | Boss:1,1,5|20,2,5,20,,,,
51044,Hard,TempleRaid_Extreme,44,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,10520542000,42082168000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:44 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:44 | Boss:1,1,5|20,2,5,20,,,,
51045,Hard,TempleRaid_Extreme,45,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,11888212000,47552848000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:45 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:45 | Boss:1,1,5|20,2,5,20,,,,
51046,Hard,TempleRaid_Extreme,46,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,13433680000,53734720000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:46 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:46 | Boss:1,1,5|20,2,5,20,,,,
51047,Hard,TempleRaid_Extreme,47,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,15180058000,60720232000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:47 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:47 | Boss:1,1,5|20,2,5,20,,,,
51048,Hard,TempleRaid_Extreme,48,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,17153466000,68613864000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:48 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:48 | Boss:1,1,5|20,2,5,20,,,,
51049,Hard,TempleRaid_Extreme,49,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,19383416000,77533664000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:49 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:49 | Boss:1,1,5|20,2,5,20,,,,
51050,Hard,TempleRaid_Extreme,50,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,21903260000,87613040000,0,1.8,0,400,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:50 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:50 | Boss:1,1,5|20,2,5,20,,,,
51051,Hard,TempleRaid_Extreme,51,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,24093586000,96374344000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:51 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:51 | Boss:1,1,5|20,2,5,20,,,,
51052,Hard,TempleRaid_Extreme,52,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,26502944000,106011776000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:52 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:52 | Boss:1,1,5|20,2,5,20,,,,
51053,Hard,TempleRaid_Extreme,53,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,29153238000,116612952000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:53 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:53 | Boss:1,1,5|20,2,5,20,,,,
51054,Hard,TempleRaid_Extreme,54,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,32068562000,128274248000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:54 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:54 | Boss:1,1,5|20,2,5,20,,,,
51055,Hard,TempleRaid_Extreme,55,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,35275418000,141101672000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:55 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:55 | Boss:1,1,5|20,2,5,20,,,,
51056,Hard,TempleRaid_Extreme,56,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,38802960000,155211840000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:56 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:56 | Boss:1,1,5|20,2,5,20,,,,
51057,Hard,TempleRaid_Extreme,57,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,42683256000,170733024000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:57 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:57 | Boss:1,1,5|20,2,5,20,,,,
51058,Hard,TempleRaid_Extreme,58,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,46951582000,187806328000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:58 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:58 | Boss:1,1,5|20,2,5,20,,,,
51059,Hard,TempleRaid_Extreme,59,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,51646740000,206586960000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:59 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:59 | Boss:1,1,5|20,2,5,20,,,,
51060,Hard,TempleRaid_Extreme,60,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,56811414000,227245656000,0,1.88,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:60 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:60 | Boss:1,1,5|20,2,5,20,,,,
51061,Hard,TempleRaid_Extreme,61,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,29825992000,268433928000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:61 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:61 | Boss:1,1,5|20,2,5,20,,,,
51062,Hard,TempleRaid_Extreme,62,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,31317292000,281855628000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:62 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:62 | Boss:1,1,5|20,2,5,20,,,,
51063,Hard,TempleRaid_Extreme,63,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,32883157000,295948413000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:63 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:63 | Boss:1,1,5|20,2,5,20,,,,
51064,Hard,TempleRaid_Extreme,64,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,34527315000,310745835000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:64 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:64 | Boss:1,1,5|20,2,5,20,,,,
51065,Hard,TempleRaid_Extreme,65,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,36253681000,326283129000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:65 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:65 | Boss:1,1,5|20,2,5,20,,,,
51066,Hard,TempleRaid_Extreme,66,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,38066365000,342597285000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:66 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:66 | Boss:1,1,5|20,2,5,20,,,,
51067,Hard,TempleRaid_Extreme,67,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,39969683000,359727147000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:67 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:67 | Boss:1,1,5|20,2,5,20,,,,
51068,Hard,TempleRaid_Extreme,68,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,41968167000,377713503000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:68 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:68 | Boss:1,1,5|20,2,5,20,,,,
51069,Hard,TempleRaid_Extreme,69,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,44066575000,396599175000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:69 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:69 | Boss:1,1,5|20,2,5,20,,,,
51070,Hard,TempleRaid_Extreme,70,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,46269904000,416429136000,0,1.95,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:70 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:70 | Boss:1,1,5|20,2,5,20,,,,
51071,Hard,TempleRaid_Extreme,71,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,46732603000,420593427000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:71 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:71 | Boss:1,1,5|20,2,5,20,,,,
51072,Hard,TempleRaid_Extreme,72,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,47199929000,424799361000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:72 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:72 | Boss:1,1,5|20,2,5,20,,,,
51073,Hard,TempleRaid_Extreme,73,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,47671928000,429047352000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:73 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:73 | Boss:1,1,5|20,2,5,20,,,,
51074,Hard,TempleRaid_Extreme,74,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,48148647000,433337823000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:74 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:74 | Boss:1,1,5|20,2,5,20,,,,
51075,Hard,TempleRaid_Extreme,75,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,48630133000,437671197000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:75 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:75 | Boss:1,1,5|20,2,5,20,,,,
51076,Hard,TempleRaid_Extreme,76,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,49116434000,442047906000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:76 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:76 | Boss:1,1,5|20,2,5,20,,,,
51077,Hard,TempleRaid_Extreme,77,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,49607598000,446468382000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:77 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:77 | Boss:1,1,5|20,2,5,20,,,,
51078,Hard,TempleRaid_Extreme,78,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,50103674000,450933066000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:78 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:78 | Boss:1,1,5|20,2,5,20,,,,
51079,Hard,TempleRaid_Extreme,79,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,50604711000,455442399000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:79 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:79 | Boss:1,1,5|20,2,5,20,,,,
51080,Hard,TempleRaid_Extreme,80,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,51110758000,459996822000,0,2.03,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:80 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:80 | Boss:1,1,5|20,2,5,20,,,,
51081,Hard,TempleRaid_Extreme,81,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,51621866000,464596794000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:81 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:81 | Boss:1,1,5|20,2,5,20,,,,
51082,Hard,TempleRaid_Extreme,82,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,52138085000,469242765000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:82 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:82 | Boss:1,1,5|20,2,5,20,,,,
51083,Hard,TempleRaid_Extreme,83,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,52659466000,473935194000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:83 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:83 | Boss:1,1,5|20,2,5,20,,,,
51084,Hard,TempleRaid_Extreme,84,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,53186061000,478674549000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:84 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:84 | Boss:1,1,5|20,2,5,20,,,,
51085,Hard,TempleRaid_Extreme,85,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,53717922000,483461298000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:85 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:85 | Boss:1,1,5|20,2,5,20,,,,
51086,Hard,TempleRaid_Extreme,86,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,54255101000,488295909000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:86 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:86 | Boss:1,1,5|20,2,5,20,,,,
51087,Hard,TempleRaid_Extreme,87,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,54797652000,493178868000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:87 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:87 | Boss:1,1,5|20,2,5,20,,,,
51088,Hard,TempleRaid_Extreme,88,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,55345629000,498110661000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:88 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:88 | Boss:1,1,5|20,2,5,20,,,,
51089,Hard,TempleRaid_Extreme,89,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,55899085000,503091765000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:89 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:89 | Boss:1,1,5|20,2,5,20,,,,
51090,Hard,TempleRaid_Extreme,90,0,LineBoss,关卡Boss,Ground,地面,Boss_Bigman,,,,56458076000,508122684000,0,2.1,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:90 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:90 | Boss:1,1,5|20,2,5,20,,,,
51091,Hard,TempleRaid_Extreme,91,0,LineBoss,关卡Boss,Ground,地面,Boss_Believer,,,,57022657000,513203913000,0,2.25,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:91 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:91 | Boss:1,1,5|20,2,5,20,,,,
51092,Hard,TempleRaid_Extreme,92,0,LineBoss,关卡Boss,Ground,地面,Boss_TempleWarrior,,,,57592884000,518335956000,0,2.25,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:92 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:92 | Boss:1,1,5|20,2,5,20,,,,
51093,Hard,TempleRaid_Extreme,93,0,LineBoss,关卡Boss,Ground,地面,Boss_Hunter,,,,58168813000,523519317000,0,2.25,0,500,0,神殿波次 | 内容:TempleRaid_Extreme | 等级:93 | Boss:1,神殿波次 | 内容:TempleRaid_Extreme | 等级:93 | Boss:1,1,5|20,2,5,20,,,,
