enemy_id,模式,内容,等级,目标层,类型,类型中文,移动类型,移动类型中文,怪物标识,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量
60101,Normal,BeachBreakout,1,1,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,26,0,0,1,0,0,0,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
1248,Hard,Multi,48,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,1085658,723772,0,1.57,0,0,0,主线波次 | 模式:Hard | 波次:48 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:48 | 小怪:30 | 时长:12.9s,1,0,0
1249,Hard,Multi,49,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,1194224,796150,0,1.57,0,0,0,主线波次 | 模式:Hard | 波次:49 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:49 | 小怪:30 | 时长:12.9s,1,0,0
1251,Hard,Multi,51,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,1970470,1612202,0,1.62,0,0,0,主线波次 | 模式:Hard | 波次:51 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:51 | 小怪:30 | 时长:12.9s,1,0,0
1252,Hard,Multi,52,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,2167517,1773423,0,1.62,0,0,0,主线波次 | 模式:Hard | 波次:52 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:52 | 小怪:30 | 时长:12.9s,1,0,0
1253,Hard,Multi,53,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,2384268,1950766,0,1.62,0,0,0,主线波次 | 模式:Hard | 波次:53 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:53 | 小怪:30 | 时长:12.9s,1,0,0
1254,Hard,Multi,54,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,2622695,2145842,0,1.62,0,0,0,主线波次 | 模式:Hard | 波次:54 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:54 | 小怪:30 | 时长:12.9s,1,0,0
1255,Hard,Multi,55,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,2884965,2360426,0,1.71,0,0,0,主线波次 | 模式:Hard | 波次:55 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:55 | 小怪:30 | 时长:12.9s,1,0,0
1256,Hard,Multi,56,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,3173461,2596469,0,1.71,0,0,0,主线波次 | 模式:Hard | 波次:56 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:56 | 小怪:30 | 时长:12.9s,1,0,0
1257,Hard,Multi,57,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,3490807,2856116,0,1.71,0,0,0,主线波次 | 模式:Hard | 波次:57 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:57 | 小怪:30 | 时长:12.9s,1,0,0
1258,Hard,Multi,58,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,3839888,3141727,0,1.71,0,0,0,主线波次 | 模式:Hard | 波次:58 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:58 | 小怪:30 | 时长:12.9s,1,0,0
1259,Hard,Multi,59,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,4223877,3455899,0,1.71,0,0,0,主线波次 | 模式:Hard | 波次:59 | 小怪:30 | 时长:12.9s,主线波次 | 模式:Hard | 波次:59 | 小怪:30 | 时长:12.9s,1,0,0
1261,Hard,Multi,61,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,7602979,6220618,0,1.8,0,0,0,主线波次 | 模式:Hard | 波次:61 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:61 | 小怪:30 | 时长:15.9s,1,0,0
1262,Hard,Multi,62,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,8895485,7278124,0,1.8,0,0,0,主线波次 | 模式:Hard | 波次:62 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:62 | 小怪:30 | 时长:15.9s,1,0,0
1263,Hard,Multi,63,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,10407717,8515405,0,1.8,0,0,0,主线波次 | 模式:Hard | 波次:63 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:63 | 小怪:30 | 时长:15.9s,1,0,0
1264,Hard,Multi,64,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,12177029,9963024,0,1.8,0,0,0,主线波次 | 模式:Hard | 波次:64 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:64 | 小怪:30 | 时长:15.9s,1,0,0
1265,Hard,Multi,65,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,14247124,11656738,0,1.85,0,0,0,主线波次 | 模式:Hard | 波次:65 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:65 | 小怪:30 | 时长:15.9s,1,0,0
1266,Hard,Multi,66,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,16669135,13638384,0,1.85,0,0,0,主线波次 | 模式:Hard | 波次:66 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:66 | 小怪:30 | 时长:15.9s,1,0,0
1267,Hard,Multi,67,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,19502888,15956909,0,1.85,0,0,0,主线波次 | 模式:Hard | 波次:67 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:67 | 小怪:30 | 时长:15.9s,1,0,0
1268,Hard,Multi,68,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,22818379,18669584,0,1.85,0,0,0,主线波次 | 模式:Hard | 波次:68 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:68 | 小怪:30 | 时长:15.9s,1,0,0
1269,Hard,Multi,69,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,26697504,21843412,0,1.85,0,0,0,主线波次 | 模式:Hard | 波次:69 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:69 | 小怪:30 | 时长:15.9s,1,0,0
1271,Hard,Multi,71,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,45385757,37133801,0,1.9,0,0,0,主线波次 | 模式:Hard | 波次:71 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:71 | 小怪:30 | 时长:15.9s,1,0,0
1272,Hard,Multi,72,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,52193620,42703871,0,1.9,0,0,0,主线波次 | 模式:Hard | 波次:72 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:72 | 小怪:30 | 时长:15.9s,1,0,0
1273,Hard,Multi,73,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,60022663,49109452,0,1.9,0,0,0,主线波次 | 模式:Hard | 波次:73 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:73 | 小怪:30 | 时长:15.9s,1,0,0
1274,Hard,Multi,74,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,69026063,56475869,0,1.9,0,0,0,主线波次 | 模式:Hard | 波次:74 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:74 | 小怪:30 | 时长:15.9s,1,0,0
1275,Hard,Multi,75,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,79379972,64947250,0,1.95,0,0,0,主线波次 | 模式:Hard | 波次:75 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:75 | 小怪:30 | 时长:15.9s,1,0,0
1276,Hard,Multi,76,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,91286968,74689338,0,1.95,0,0,0,主线波次 | 模式:Hard | 波次:76 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:76 | 小怪:30 | 时长:15.9s,1,0,0
1277,Hard,Multi,77,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,104980013,85892738,0,1.95,0,0,0,主线波次 | 模式:Hard | 波次:77 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:77 | 小怪:30 | 时长:15.9s,1,0,0
1278,Hard,Multi,78,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,120727015,98776649,0,1.95,0,0,0,主线波次 | 模式:Hard | 波次:78 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:78 | 小怪:30 | 时长:15.9s,1,0,0
1279,Hard,Multi,79,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,138836068,113593146,0,1.95,0,0,0,主线波次 | 模式:Hard | 波次:79 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:79 | 小怪:30 | 时长:15.9s,1,0,0
1281,Hard,Multi,81,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,222137708,181749034,0,2,0,0,0,主线波次 | 模式:Hard | 波次:81 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:81 | 小怪:30 | 时长:15.9s,1,0,0
1282,Hard,Multi,82,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,244351479,199923937,0,2,0,0,0,主线波次 | 模式:Hard | 波次:82 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:82 | 小怪:30 | 时长:15.9s,1,0,0
1283,Hard,Multi,83,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,268786627,219916331,0,2,0,0,0,主线波次 | 模式:Hard | 波次:83 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:83 | 小怪:30 | 时长:15.9s,1,0,0
1284,Hard,Multi,84,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,295665289,241907965,0,2,0,0,0,主线波次 | 模式:Hard | 波次:84 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:84 | 小怪:30 | 时长:15.9s,1,0,0
1285,Hard,Multi,85,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,325231818,266098761,0,2.05,0,0,0,主线波次 | 模式:Hard | 波次:85 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:85 | 小怪:30 | 时长:15.9s,1,0,0
1286,Hard,Multi,86,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,357755000,292708637,0,2.05,0,0,0,主线波次 | 模式:Hard | 波次:86 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:86 | 小怪:30 | 时长:15.9s,1,0,0
1287,Hard,Multi,87,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,393530500,321979501,0,2.05,0,0,0,主线波次 | 模式:Hard | 波次:87 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:87 | 小怪:30 | 时长:15.9s,1,0,0
1288,Hard,Multi,88,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,432883550,354177451,0,2.05,0,0,0,主线波次 | 模式:Hard | 波次:88 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:88 | 小怪:30 | 时长:15.9s,1,0,0
1289,Hard,Multi,89,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,476171905,389595196,0,2.1,0,0,0,主线波次 | 模式:Hard | 波次:89 | 小怪:30 | 时长:15.9s,主线波次 | 模式:Hard | 波次:89 | 小怪:30 | 时长:15.9s,1,0,0
1401,Hell,Multi,1,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,350,150,25,1.3,0,0,0,,,0,0,0
1402,Hell,Multi,2,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,560,240,25,1.3,0,0,0,,,0,0,0
1403,Hell,Multi,3,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,910,390,25,1.3,0,0,0,,,0,0,0
1404,Hell,Multi,4,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,1470,630,25,1.3,0,0,0,,,0,0,0
1405,Hell,Multi,5,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,2380,1020,25,1.3,0,0,0,,,0,0,0
1406,Hell,Multi,6,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,3080,1320,25,1.3,0,0,0,,,0,0,0
1407,Hell,Multi,7,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,3990,1710,25,1.3,0,0,0,,,0,0,0
1408,Hell,Multi,8,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,5180,2220,25,1.3,0,0,0,,,0,0,0
1409,Hell,Multi,9,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,6720,2880,25,1.3,0,0,0,,,0,0,0
1411,Hell,Multi,11,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,11161,6010,60,1.4,0,0,0,,,0,0,0
1412,Hell,Multi,12,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,13371,7200,60,1.4,0,0,0,,,0,0,0
1413,Hell,Multi,13,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,16023,8628,60,1.4,0,0,0,,,0,0,0
1414,Hell,Multi,14,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,19227,10353,60,1.4,0,0,0,,,0,0,0
1415,Hell,Multi,15,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,23095,12436,60,1.4,0,0,0,,,0,0,0
1416,Hell,Multi,16,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,27736,14935,60,1.4,0,0,0,,,0,0,0
1417,Hell,Multi,17,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,33261,17910,60,1.4,0,0,0,,,0,0,0
1418,Hell,Multi,18,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,39891,21480,60,1.4,0,0,0,,,0,0,0
1419,Hell,Multi,19,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,47847,25764,60,1.4,0,0,0,,,0,0,0
1421,Hell,Multi,21,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,79509,53006,80,1.5,0,0,0,,,0,0,0
1422,Hell,Multi,22,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,95421,63614,80,1.5,0,0,0,,,0,0,0
1423,Hell,Multi,23,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,114495,76330,80,1.5,0,0,0,,,0,0,0
1424,Hell,Multi,24,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,137394,91596,80,1.5,0,0,0,,,0,0,0
1425,Hell,Multi,25,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,164883,109922,80,1.5,0,0,0,,,0,0,0
1426,Hell,Multi,26,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,197880,131920,80,1.5,0,0,0,,,0,0,0
1427,Hell,Multi,27,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,237456,158304,80,1.5,0,0,0,,,0,0,0
1428,Hell,Multi,28,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,284937,189958,80,1.5,0,0,0,,,0,0,0
1429,Hell,Multi,29,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,341904,227936,80,1.5,0,0,0,,,0,0,0
1431,Hell,Multi,31,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,512848,512848,100,1.6,0,0,0,,,0,0,0
1432,Hell,Multi,32,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,615400,615400,100,1.6,0,0,0,,,0,0,0
1433,Hell,Multi,33,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,738480,738480,100,1.6,0,0,0,,,0,0,0
1434,Hell,Multi,34,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,886168,886168,100,1.6,0,0,0,,,0,0,0
1435,Hell,Multi,35,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,1063393,1063393,100,1.6,0,0,0,,,0,0,0
1436,Hell,Multi,36,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,1276063,1276063,100,1.6,0,0,0,,,0,0,0
1437,Hell,Multi,37,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,1531275,1531275,100,1.6,0,0,0,,,0,0,0
1438,Hell,Multi,38,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,1837530,1837530,100,1.6,0,0,0,,,0,0,0
1439,Hell,Multi,39,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,2205028,2205028,100,1.6,0,0,0,,,0,0,0
1441,Hell,Multi,41,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,3770609,4608522,150,1.7,0,0,0,,,0,0,0
1442,Hell,Multi,42,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,4524746,5530245,150,1.7,0,0,0,,,0,0,0
1443,Hell,Multi,43,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,5429702,6636303,150,1.7,0,0,0,,,0,0,0
1444,Hell,Multi,44,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,6515658,7963582,150,1.7,0,0,0,,,0,0,0
1445,Hell,Multi,45,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,7818797,9556308,150,1.7,0,0,0,,,0,0,0
1446,Hell,Multi,46,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,9382572,11467588,150,1.7,0,0,0,,,0,0,0
1447,Hell,Multi,47,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,11259079,13761096,150,1.7,0,0,0,,,0,0,0
1448,Hell,Multi,48,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,13510895,16513316,150,1.7,0,0,0,,,0,0,0
1449,Hell,Multi,49,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,16213066,19815969,150,1.7,0,0,0,,,0,0,0
1451,Hell,Multi,51,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,20176246,30264369,200,1.8,0,0,0,,,0,0,0
1452,Hell,Multi,52,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,24211502,36317253,200,1.8,0,0,0,,,0,0,0
1453,Hell,Multi,53,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,29053816,43580724,200,1.8,0,0,0,,,0,0,0
1454,Hell,Multi,54,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,34864586,52296879,200,1.8,0,0,0,,,0,0,0
1455,Hell,Multi,55,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,41837510,62756265,200,1.8,0,0,0,,,0,0,0
1456,Hell,Multi,56,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,48113128,72169692,200,1.8,0,0,0,,,0,0,0
1457,Hell,Multi,57,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,55330104,82995156,200,1.8,0,0,0,,,0,0,0
1458,Hell,Multi,58,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,63629606,95444409,200,1.8,0,0,0,,,0,0,0
1459,Hell,Multi,59,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,73174052,109761078,200,1.8,0,0,0,,,0,0,0
1461,Hell,Multi,61,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,51221833,204887332,250,1.9,0,0,0,,,0,0,0
1462,Hell,Multi,62,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,61466203,245864812,250,1.9,0,0,0,,,0,0,0
1463,Hell,Multi,63,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,73759447,295037788,250,1.9,0,0,0,,,0,0,0
1464,Hell,Multi,64,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,88511333,354045332,250,1.9,0,0,0,,,0,0,0
1465,Hell,Multi,65,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,106213603,424854412,250,1.9,0,0,0,,,0,0,0
1466,Hell,Multi,66,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,122145646,488582584,250,1.9,0,0,0,,,0,0,0
1467,Hell,Multi,67,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,140467498,561869992,250,1.9,0,0,0,,,0,0,0
1468,Hell,Multi,68,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,161537621,646150484,250,1.9,0,0,0,,,0,0,0
1469,Hell,Multi,69,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,185768265,743073060,250,1.9,0,0,0,,,0,0,0
1471,Hell,Multi,71,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,206530601,1170340070,300,2,0,0,0,,,0,0,0
1472,Hell,Multi,72,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,237510185,1345891046,300,2,0,0,0,,,0,0,0
1473,Hell,Multi,73,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,273136712,1547774699,300,2,0,0,0,,,0,0,0
1474,Hell,Multi,74,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,314107214,1779940877,300,2,0,0,0,,,0,0,0
1475,Hell,Multi,75,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,361223294,2046931997,300,2,0,0,0,,,0,0,0
1476,Hell,Multi,76,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,397345622,2251625189,300,2,0,0,0,,,0,0,0
1477,Hell,Multi,77,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,437080185,2476787715,300,2,0,0,0,,,0,0,0
1478,Hell,Multi,78,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,480788204,2724466487,300,2,0,0,0,,,0,0,0
1479,Hell,Multi,79,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,528867023,2996913128,300,2,0,0,0,,,0,0,0
1481,Hell,Multi,81,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,458351424,4125162816,400,2.1,0,0,0,,,0,0,0
1482,Hell,Multi,82,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,504186570,4537679130,400,2.1,0,0,0,,,0,0,0
1483,Hell,Multi,83,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,554605227,4991447043,400,2.1,0,0,0,,,0,0,0
1484,Hell,Multi,84,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,610065747,5490591723,400,2.1,0,0,0,,,0,0,0
1485,Hell,Multi,85,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,671072319,6039650871,400,2.1,0,0,0,,,0,0,0
1486,Hell,Multi,86,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,738179550,6643615950,400,2.1,0,0,0,,,0,0,0
1487,Hell,Multi,87,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,811997505,7307977545,400,2.1,0,0,0,,,0,0,0
1488,Hell,Multi,88,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,893197260,8038775340,400,2.1,0,0,0,,,0,0,0
1489,Hell,Multi,89,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,982516986,8842652874,400,2.1,0,0,0,,,0,0,0
1491,Hell,Multi,91,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,674115820,12808200580,500,2.2,0,0,0,,,0,0,0
1492,Hell,Multi,92,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,808938984,15369840696,500,2.2,0,0,0,,,0,0,0
1493,Hell,Multi,93,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,970726782,18443808853,500,2.2,0,0,0,,,0,0,0
1494,Hell,Multi,94,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,1164872140,22132570660,500,2.2,0,0,0,,,0,0,0
1495,Hell,Multi,95,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,1397846568,26559084792,500,2.2,0,0,0,,,0,0,0
1496,Hell,Multi,96,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,1677415884,31870901787,500,2.2,0,0,0,,,0,0,0
1497,Hell,Multi,97,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,2012899059,38245082126,500,2.2,0,0,0,,,0,0,0
1498,Hell,Multi,98,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,2415478873,45894098587,500,2.2,0,0,0,,,0,0,0
1499,Hell,Multi,99,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,2898574650,55072918341,500,2.2,0,0,0,,,0,0,0
1001,Normal,Multi,1,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,90,0,0,1,0,0,0,教程波次 | 小怪:20 | 时长:10s,教程波次 | 小怪:20 | 时长:10s || 主线波次 | 模式:Normal | 波次:1 | 小怪:30 | 时长:10.9s,2,0,0
1002,Normal,Multi,2,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,130,0,0,1,0,0,0,主线波次 | 模式:Normal | 波次:2 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:2 | 小怪:30 | 时长:10.9s,1,0,0
1003,Normal,Multi,3,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,188,0,0,1,0,0,0,教程波次 | 小怪:20 | 时长:10s,教程波次 | 小怪:20 | 时长:10s || 主线波次 | 模式:Normal | 波次:3 | 小怪:30 | 时长:10.9s,2,0,0
1004,Normal,Multi,4,0,Monster,普通敌人,Ground,地面,Enemy_Warrior,,272,0,0,1,0,0,0,教程波次 | 小怪:15 | 时长:25s,教程波次 | 小怪:15 | 时长:25s || 主线波次 | 模式:Normal | 波次:4 | 小怪:30 | 时长:10.9s,2,0,0
1005,Normal,Multi,5,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,394,0,0,1.05,0,0,0,主线波次 | 模式:Normal | 波次:5 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:5 | 小怪:30 | 时长:10.9s,1,0,0
1006,Normal,Multi,6,0,Monster,普通敌人,Ground,地面,Enemy_Wizard,,571,0,0,1.05,0,0,0,主线波次 | 模式:Normal | 波次:6 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:6 | 小怪:30 | 时长:10.9s,1,0,0
1007,Normal,Multi,7,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,827,0,0,1.05,0,0,0,主线波次 | 模式:Normal | 波次:7 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:7 | 小怪:30 | 时长:10.9s,1,0,0
1008,Normal,Multi,8,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,1199,0,0,1.05,0,0,0,主线波次 | 模式:Normal | 波次:8 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:8 | 小怪:30 | 时长:10.9s,1,0,0
1009,Normal,Multi,9,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,1738,0,0,1.05,0,0,0,主线波次 | 模式:Normal | 波次:9 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:9 | 小怪:30 | 时长:10.9s,1,0,0
1011,Normal,Multi,11,0,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner,,3100,0,0,1.1,0,0,0,主线波次 | 模式:Normal | 波次:11 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:11 | 小怪:30 | 时长:10.9s,1,0,0
1012,Normal,Multi,12,0,Monster,普通敌人,Ground,地面,Enemy_Archer,,3441,0,0,1.1,0,0,0,主线波次 | 模式:Normal | 波次:12 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:12 | 小怪:30 | 时长:10.9s,1,0,0
1013,Normal,Multi,13,0,Monster,普通敌人,Ground,地面,Enemy_Thief,,3819,0,0,1.1,0,0,0,主线波次 | 模式:Normal | 波次:13 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:13 | 小怪:30 | 时长:10.9s,1,0,0
1014,Normal,Multi,14,0,Monster,普通敌人,Ground,地面,Enemy_Viking,,4239,0,0,1.1,0,0,0,主线波次 | 模式:Normal | 波次:14 | 小怪:30 | 时长:10.9s,主线波次 | 模式:Normal | 波次:14 | 小怪:30 | 时长:10.9s,1,0,0
